2011-08-24T11:57:18.3589961+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:18.3882941+02:00 | AB FF E7 E1 E1 E1 E1 55 0B ;
2011-08-24T11:57:18.4214985+02:00 | AB FF E9 E1 E1 E1 E1 55 23 ;
2011-08-24T11:57:18.4547029+02:00 | AB FF F5 E1 E1 E1 E1 55 11 ;
2011-08-24T11:57:18.4849775+02:00 | AB FF F5 E1 E1 E1 E1 55 11 ;
2011-08-24T11:57:18.5132989+02:00 | AB FF E9 E1 E1 E1 E1 55 23 ;
2011-08-24T11:57:18.5465033+02:00 | AB FF E7 E1 E1 E1 E1 55 0B ;
2011-08-24T11:57:18.5787311+02:00 | AB FF E5 E1 E1 E1 E1 55 A5 ;
2011-08-24T11:57:18.6109589+02:00 | AB FF EB E1 E1 E1 E1 55 8D ;
2011-08-24T11:57:18.6383037+02:00 | AB FF F1 E1 E1 E1 E1 55 4D ;
2011-08-24T11:57:18.6734613+02:00 | AB FF ED E1 E1 E1 E1 55 7F ;
2011-08-24T11:57:18.7144785+02:00 | AB FF ED E1 E1 E1 E1 55 7F ;
2011-08-24T11:57:18.7359637+02:00 | AB FF ED E1 E1 E1 E1 55 7F ;
2011-08-24T11:57:18.7769809+02:00 | AB 55 31 0D E1 E1 E1 E1 27 ;
2011-08-24T11:57:18.7974895+02:00 | AB 55 19 0D E1 E1 E1 E1 F7 ;
2011-08-24T11:57:18.8267875+02:00 | AB DD CF FD FD FD FD 55 65 ;
2011-08-24T11:57:18.8648749+02:00 | AB DD CF FD FD FD FD 55 65 ;
2011-08-24T11:57:18.9625349+02:00 | AB 55 31 0D E1 E1 E1 E1 27 ;
2011-08-24T11:57:18.9830435+02:00 | AB 55 19 0D E1 E1 E1 E1 F7 ;
2011-08-24T11:57:19.0416395+02:00 | AB DD FD FD FD FD FD 55 75 ;
2011-08-24T11:57:19.0660545+02:00 | AB DD FD FD FD FD FD 55 75 ;
2011-08-24T11:57:19.0924227+02:00 | AB FF E7 E1 E1 E1 E1 55 0B ;
2011-08-24T11:57:19.1246505+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.1559017+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.1861763+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.2184041+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.2516085+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.2789533+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.3141109+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.3414557+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.3736835+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.4049347+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.4352093+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.4684137+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.5006415+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:19.5318927+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
