Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,95,16,T:System.Windows.Forms.CloseReason,,,,,if (e.CloseReason != CloseReason.ApplicationExitCall)                  {                      e.Cancel = true;                      Visible = false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,95,16,F:System.Windows.Forms.CloseReason.ApplicationExitCall,,,,,if (e.CloseReason != CloseReason.ApplicationExitCall)                  {                      e.Cancel = true;                      Visible = false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,95,16,T:System.Windows.Forms.CloseReason,,,,,if (e.CloseReason != CloseReason.ApplicationExitCall)                  {                      e.Cancel = true;                      Visible = false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,95,16,P:System.Windows.Forms.FormClosingEventArgs.CloseReason,,,,,if (e.CloseReason != CloseReason.ApplicationExitCall)                  {                      e.Cancel = true;                      Visible = false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,79,8,T:System.Windows.Forms.KeyEventArgs,,,,,"private void CountDownFormKeyDown(object sender, KeyEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,49,12,T:System.Windows.Forms.Form,,,,,get { return this; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,47,8,T:System.Windows.Forms.Form,,,,,public System.Windows.Forms.Form Form
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,40,12,T:System.Drawing.Font,,,,,"set              {                  SetControlPropertyThreadSafe(lblCount, ""Font"", value);                  SetControlPropertyThreadSafe(lblCount2, ""Font"", value);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,43,16,T:System.Windows.Forms.Label,,,,,"SetControlPropertyThreadSafe(lblCount2, ""Font"", value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,42,16,T:System.Windows.Forms.Label,,,,,"SetControlPropertyThreadSafe(lblCount, ""Font"", value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,39,12,T:System.Drawing.Font,,,,,get { return lblCount.Font; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,39,18,T:System.Windows.Forms.Label,,,,,return lblCount.Font;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,39,18,T:System.Drawing.Font,,,,,return lblCount.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,39,18,P:System.Windows.Forms.Control.Font,,,,,return lblCount.Font;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,37,8,T:System.Drawing.Font,,,,,public Font CountDownFont
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,33,16,M:System.Windows.Forms.Control.BeginInvoke(System.Delegate),,,,,BeginInvoke(new VoidHandler(Refresh));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,32,16,T:System.Windows.Forms.Label,,,,,"SetControlPropertyThreadSafe(lblCount2, ""Text"", value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\CountDownForm.cs,31,16,T:System.Windows.Forms.Label,,,,,"SetControlPropertyThreadSafe(lblCount, ""Text"", value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,610,8,T:System.Windows.Forms.SplitterEventArgs,,,,,"private void SplitContainer2SplitterMoved(object sender, SplitterEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,561,8,T:System.Windows.Forms.SplitterEventArgs,,,,,"private void SplitContainer1SplitterMoved(object sender, SplitterEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,565,16,P:System.Windows.Forms.Control.Visible,,,,,if (Visible)                      SizeGrid();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,552,20,T:System.Windows.Forms.FormBorderStyle,,,,,FormBorderStyle = FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,552,20,T:System.Windows.Forms.FormBorderStyle,,,,,FormBorderStyle = FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,552,20,F:System.Windows.Forms.FormBorderStyle.None,,,,,FormBorderStyle = FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,552,20,T:System.Windows.Forms.FormBorderStyle,,,,,FormBorderStyle = FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,552,20,P:System.Windows.Forms.Form.FormBorderStyle,,,,,FormBorderStyle = FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,551,20,T:System.Windows.Forms.FormWindowState,,,,,WindowState = FormWindowState.Maximized;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,551,20,T:System.Windows.Forms.FormWindowState,,,,,WindowState = FormWindowState.Maximized;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,551,20,F:System.Windows.Forms.FormWindowState.Maximized,,,,,WindowState = FormWindowState.Maximized;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,551,20,T:System.Windows.Forms.FormWindowState,,,,,WindowState = FormWindowState.Maximized;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,551,20,P:System.Windows.Forms.Form.WindowState,,,,,WindowState = FormWindowState.Maximized;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,547,20,T:System.Windows.Forms.FormBorderStyle,,,,,FormBorderStyle = FormBorderStyle.Sizable;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,547,20,T:System.Windows.Forms.FormBorderStyle,,,,,FormBorderStyle = FormBorderStyle.Sizable;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,547,20,F:System.Windows.Forms.FormBorderStyle.Sizable,,,,,FormBorderStyle = FormBorderStyle.Sizable;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,547,20,T:System.Windows.Forms.FormBorderStyle,,,,,FormBorderStyle = FormBorderStyle.Sizable;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,547,20,P:System.Windows.Forms.Form.FormBorderStyle,,,,,FormBorderStyle = FormBorderStyle.Sizable;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,546,20,T:System.Windows.Forms.FormWindowState,,,,,WindowState = FormWindowState.Normal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,546,20,T:System.Windows.Forms.FormWindowState,,,,,WindowState = FormWindowState.Normal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,546,20,F:System.Windows.Forms.FormWindowState.Normal,,,,,WindowState = FormWindowState.Normal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,546,20,T:System.Windows.Forms.FormWindowState,,,,,WindowState = FormWindowState.Normal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,546,20,P:System.Windows.Forms.Form.WindowState,,,,,WindowState = FormWindowState.Normal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,544,16,T:System.Windows.Forms.FormWindowState,,,,,if (WindowState == FormWindowState.Maximized)                  {                      WindowState = FormWindowState.Normal;                      FormBorderStyle = FormBorderStyle.Sizable;                  }                  else                  {                      WindowState = FormWindowState.Maximized;                      FormBorderStyle = FormBorderStyle.None;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,544,16,T:System.Windows.Forms.FormWindowState,,,,,if (WindowState == FormWindowState.Maximized)                  {                      WindowState = FormWindowState.Normal;                      FormBorderStyle = FormBorderStyle.Sizable;                  }                  else                  {                      WindowState = FormWindowState.Maximized;                      FormBorderStyle = FormBorderStyle.None;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,544,16,F:System.Windows.Forms.FormWindowState.Maximized,,,,,if (WindowState == FormWindowState.Maximized)                  {                      WindowState = FormWindowState.Normal;                      FormBorderStyle = FormBorderStyle.Sizable;                  }                  else                  {                      WindowState = FormWindowState.Maximized;                      FormBorderStyle = FormBorderStyle.None;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,544,16,T:System.Windows.Forms.FormWindowState,,,,,if (WindowState == FormWindowState.Maximized)                  {                      WindowState = FormWindowState.Normal;                      FormBorderStyle = FormBorderStyle.Sizable;                  }                  else                  {                      WindowState = FormWindowState.Maximized;                      FormBorderStyle = FormBorderStyle.None;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,544,16,P:System.Windows.Forms.Form.WindowState,,,,,if (WindowState == FormWindowState.Maximized)                  {                      WindowState = FormWindowState.Normal;                      FormBorderStyle = FormBorderStyle.Sizable;                  }                  else                  {                      WindowState = FormWindowState.Maximized;                      FormBorderStyle = FormBorderStyle.None;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,532,16,M:System.Windows.Forms.Form.Close,,,,,Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,520,16,T:System.Windows.Forms.FormWindowState,,,,,WindowState = FormWindowState.Minimized;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,520,16,T:System.Windows.Forms.FormWindowState,,,,,WindowState = FormWindowState.Minimized;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,520,16,F:System.Windows.Forms.FormWindowState.Minimized,,,,,WindowState = FormWindowState.Minimized;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,520,16,T:System.Windows.Forms.FormWindowState,,,,,WindowState = FormWindowState.Minimized;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,520,16,P:System.Windows.Forms.Form.WindowState,,,,,WindowState = FormWindowState.Minimized;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,438,8,T:System.Windows.Forms.FormClosingEventArgs,,,,,"private void RaceGridFormFormClosing(object sender, FormClosingEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,447,20,P:System.Windows.Forms.Control.Visible,,,,,Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,444,16,T:System.Windows.Forms.CloseReason,,,,,if (e.CloseReason != CloseReason.ApplicationExitCall)                  {                      e.Cancel = true;                      Visible = false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,444,16,T:System.Windows.Forms.CloseReason,,,,,if (e.CloseReason != CloseReason.ApplicationExitCall)                  {                      e.Cancel = true;                      Visible = false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,444,16,F:System.Windows.Forms.CloseReason.ApplicationExitCall,,,,,if (e.CloseReason != CloseReason.ApplicationExitCall)                  {                      e.Cancel = true;                      Visible = false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,444,16,T:System.Windows.Forms.CloseReason,,,,,if (e.CloseReason != CloseReason.ApplicationExitCall)                  {                      e.Cancel = true;                      Visible = false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,444,16,P:System.Windows.Forms.FormClosingEventArgs.CloseReason,,,,,if (e.CloseReason != CloseReason.ApplicationExitCall)                  {                      e.Cancel = true;                      Visible = false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,428,24,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,toolStripMenuItem.Checked = !toolStripMenuItem.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,428,24,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,toolStripMenuItem.Checked = !toolStripMenuItem.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,427,24,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,column.Visible = !toolStripMenuItem.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,427,24,P:System.Windows.Forms.DataGridViewColumn.Visible,,,,,column.Visible = !toolStripMenuItem.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,424,20,T:System.Windows.Forms.DataGridView,,,,,DataGridViewColumn column = grdLanes.Columns[columnName];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,424,20,T:System.Windows.Forms.DataGridViewColumnCollection,,,,,DataGridViewColumn column = grdLanes.Columns[columnName];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,424,20,P:System.Windows.Forms.DataGridView.Columns,,,,,DataGridViewColumn column = grdLanes.Columns[columnName];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,424,20,T:System.Windows.Forms.DataGridViewColumn,,,,,DataGridViewColumn column = grdLanes.Columns[columnName];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,424,20,P:System.Windows.Forms.DataGridViewColumnCollection.Item(System.String),,,,,DataGridViewColumn column = grdLanes.Columns[columnName];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,423,20,P:System.Windows.Forms.ToolStripItem.Tag,,,,,string columnName = toolStripMenuItem.Tag.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,392,8,T:System.Windows.Forms.KeyEventArgs,,,,,"private void RaceGridFormKeyDown(object sender, KeyEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,389,8,T:System.Windows.Forms.DataGridViewDataErrorEventArgs,,,,,"private void GrdLanesDataError(object sender, DataGridViewDataErrorEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,329,8,T:System.Windows.Forms.KeyEventArgs,,,,,"private void GrdLanesKeyDown(object sender, KeyEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,306,8,T:System.Windows.Forms.DataGridViewCellFormattingEventArgs,,,,,"private void GrdLanesCellFormatting(object sender, DataGridViewCellFormattingEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,320,20,T:System.Windows.Forms.DataGridViewCellStyle,,,,,e.CellStyle = cellStyle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,320,20,P:System.Windows.Forms.DataGridViewCellFormattingEventArgs.CellStyle,,,,,e.CellStyle = cellStyle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,319,20,P:System.Windows.Forms.DataGridViewCellStyle.BackColor,,,,,cellStyle.BackColor = raceGridLaneDto.Color;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,318,20,T:System.Windows.Forms.DataGridViewCellStyle,,,,,DataGridViewCellStyle cellStyle = e.CellStyle.Clone();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,318,20,P:System.Windows.Forms.DataGridViewCellFormattingEventArgs.CellStyle,,,,,DataGridViewCellStyle cellStyle = e.CellStyle.Clone();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,318,20,T:System.Windows.Forms.DataGridViewCellStyle,,,,,DataGridViewCellStyle cellStyle = e.CellStyle.Clone();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,318,20,M:System.Windows.Forms.DataGridViewCellStyle.Clone,,,,,DataGridViewCellStyle cellStyle = e.CellStyle.Clone();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,313,16,P:System.Windows.Forms.DataGridViewBand.Index,,,,,if (grdLanes != null &&                      columnId != null &&                      raceGridLaneDto != null && ColumnID != null &&                      e.ColumnIndex != columnId.Index)                  {                      DataGridViewCellStyle cellStyle = e.CellStyle.Clone();                      cellStyle.BackColor = raceGridLaneDto.Color;                      e.CellStyle = cellStyle;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,313,16,P:System.Windows.Forms.DataGridViewCellFormattingEventArgs.ColumnIndex,,,,,if (grdLanes != null &&                      columnId != null &&                      raceGridLaneDto != null && ColumnID != null &&                      e.ColumnIndex != columnId.Index)                  {                      DataGridViewCellStyle cellStyle = e.CellStyle.Clone();                      cellStyle.BackColor = raceGridLaneDto.Color;                      e.CellStyle = cellStyle;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,313,16,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,if (grdLanes != null &&                      columnId != null &&                      raceGridLaneDto != null && ColumnID != null &&                      e.ColumnIndex != columnId.Index)                  {                      DataGridViewCellStyle cellStyle = e.CellStyle.Clone();                      cellStyle.BackColor = raceGridLaneDto.Color;                      e.CellStyle = cellStyle;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,313,16,T:System.Windows.Forms.DataGridView,,,,,if (grdLanes != null &&                      columnId != null &&                      raceGridLaneDto != null && ColumnID != null &&                      e.ColumnIndex != columnId.Index)                  {                      DataGridViewCellStyle cellStyle = e.CellStyle.Clone();                      cellStyle.BackColor = raceGridLaneDto.Color;                      e.CellStyle = cellStyle;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,311,16,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,DataGridViewColumn columnId = grdLanes.Columns[ColumnID.Name];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,311,16,P:System.Windows.Forms.DataGridViewColumn.Name,,,,,DataGridViewColumn columnId = grdLanes.Columns[ColumnID.Name];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,311,16,T:System.Windows.Forms.DataGridView,,,,,DataGridViewColumn columnId = grdLanes.Columns[ColumnID.Name];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,311,16,T:System.Windows.Forms.DataGridViewColumnCollection,,,,,DataGridViewColumn columnId = grdLanes.Columns[ColumnID.Name];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,311,16,P:System.Windows.Forms.DataGridView.Columns,,,,,DataGridViewColumn columnId = grdLanes.Columns[ColumnID.Name];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,311,16,T:System.Windows.Forms.DataGridViewColumn,,,,,DataGridViewColumn columnId = grdLanes.Columns[ColumnID.Name];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,311,16,P:System.Windows.Forms.DataGridViewColumnCollection.Item(System.String),,,,,DataGridViewColumn columnId = grdLanes.Columns[ColumnID.Name];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Windows Forms Application\Windows Forms Application.csproj,File,Windows Forms Application\Forms\RaceGridWithPositionForm.cs,310,16,P:System.Windows.Forms.DataGridViewCellFormattingEventArgs.RowIndex,,,,,RaceGridLaneDto raceGridLaneDto = grdLanes.Rows[e.RowIndex].DataBoundItem as RaceGridLaneDto;
